language,sample_id,prompt,explanation,pro,con,support
Hindi,58,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका मतलब हो कि उसे अधिक ऋण लेना पड़े। मैं इस नीति का समर्थन करता हूँ: 1.",आधुनिक मौद्रिक सिद्धांत यह बताता है कि सरकार आर्थिक स्थिरता और पूर्ण रोजगार के लिए अपनी मुद्रा को नियंत्रित कर सकती है और अधिक खर्च कर सकती है।,इस सिद्धांत का मुख्य समर्थन यह है कि यह आर्थिक विकास को प्रोत्साहित कर सकता है और बेरोजगारी को कम कर सकता है।,इस सिद्धांत का मुख्य विरोध यह है कि यह मुद्रास्फीति को बढ़ा सकता है और आर्थिक अस्थिरता का कारण बन सकता है।,1
Hindi,59,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकारी खर्च को बढ़ाने और पूर्ण रोजगार प्राप्त करने के लिए करों की आवश्यकता नहीं होती है। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं) के साथ संकेत करें।",आधुनिक मौद्रिक सिद्धांत यह सुझाव देता है कि सरकारें अपनी मुद्रा का निर्माण करके बेरोज़गारी को कम कर सकती हैं और आर्थिक विकास को बढ़ावा दे सकती हैं।,"इस नीति का मुख्य समर्थन यह है कि यह सरकार को आर्थिक संकट के समय में अधिक खर्च करने की अनुमति देती है, जिससे पूर्ण रोजगार और आर्थिक विकास संभव हो सकता है।","इस नीति का मुख्य विरोध यह है कि इससे मुद्रास्फीति बढ़ सकती है और आर्थिक स्थिरता को खतरा हो सकता है, खासकर यदि सरकारी खर्चों का उचित प्रबंधन न किया जाए।",0
Hindi,60,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं, बशर्ते कि वे मुद्रास्फीति को नियंत्रित रखें। मैं इस नीति का समर्थन करता हूँ: 1.",आधुनिक मौद्रिक सिद्धांत यह कहता है कि सरकारें अपनी मुद्रा को जारी करके और मुद्रास्फीति को नियंत्रित करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं।,"इस नीति का मुख्य समर्थन इस तथ्य पर है कि यह सरकारों को अधिक वित्तीय लचीलापन प्रदान करता है, जिससे वे आर्थिक संकटों के दौरान सक्रिय रूप से हस्तक्षेप कर सकती हैं।","इस नीति का मुख्य विरोध इस चिंता के कारण है कि अत्यधिक मुद्रा निर्गमन से मुद्रास्फीति को बढ़ावा मिल सकता है, जो आर्थिक स्थिरता को खतरे में डालता है।",1
Hindi,61,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार सुनिश्चित करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम उच्च ऋण स्तर हो। मैं इस नीति का समर्थन करता हूँ: 1","आधुनिक मौद्रिक सिद्धांत यह मानता है कि सरकार को अपनी मुद्रा पर नियंत्रण के कारण, आर्थिक स्थिरता और पूर्ण रोजगार के लिए अधिक खर्च करने की अनुमति है।",इस नीति का मुख्य समर्थन यह है कि यह सरकार को आर्थिक मंदी के दौरान सक्रिय रूप से अर्थव्यवस्था को प्रोत्साहित करने की क्षमता देती है।,इस नीति के खिलाफ मुख्य तर्क यह है कि इससे उच्च मुद्रास्फीति और वित्तीय अस्थिरता का जोखिम बढ़ सकता है।,1
Hindi,62,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को जारी करने की क्षमता का उपयोग करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकता है, बशर्ते कि मुद्रास्फीति को नियंत्रित रखा जाए। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं)।","आधुनिक मौद्रिक सिद्धांत (MMT) यह सुझाव देता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार हासिल कर सकती हैं, जब तक कि मुद्रास्फीति को नियंत्रित किया जाए।",इस नीति का मुख्य समर्थक तर्क है कि यह सरकारों को वित्तीय संसाधनों का अधिकतम उपयोग करने और बेरोजगारी को कम करने की अनुमति देती है।,"इस नीति का मुख्य विरोधी तर्क है कि यह अत्यधिक मुद्रण से मुद्रास्फीति को बढ़ा सकती है, जिससे आर्थिक स्थिरता को खतरा हो सकता है।",0
Hindi,63,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकारी खर्च को बढ़ाने और पूर्ण रोजगार को प्राप्त करने के लिए करों और उधारी पर निर्भर नहीं होना चाहिए। मैं इस नीति का समर्थन करता हूँ: 1","आधुनिक मौद्रिक सिद्धांत (MMT) यह बताता है कि सरकार अपने नियंत्रण में मुद्रा के माध्यम से आर्थिक गतिविधियों को बढ़ा सकती है, बिना करों और उधारी पर निर्भर हुए।","इस नीति का मुख्य समर्थन यह है कि यह पूर्ण रोजगार और आर्थिक विकास को प्रोत्साहित कर सकती है, जिससे गरीबी और असमानता कम हो सकती है।","इस नीति का मुख्य विरोध यह है कि यह अत्यधिक सरकारी खर्च और मुद्रास्फीति को जन्म दे सकती है, जिससे आर्थिक स्थिरता खतरे में पड़ सकती है।",1
Hindi,64,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम उच्च ऋण स्तर हो। मैं इस नीति का समर्थन करता हूँ: 1.","आधुनिक मौद्रिक सिद्धांत (MMT) यह सुझाव देता है कि सरकारें अपनी मुद्रा को नियंत्रित कर सकती हैं और आर्थिक स्थिरता और पूर्ण रोजगार के लिए अधिक खर्च कर सकती हैं, भले ही इससे ऋण का स्तर बढ़े।",इस सिद्धांत का समर्थन करने का मुख्य कारण यह है कि यह सरकार को आर्थिक विकास को प्रोत्साहित करने और बेरोजगारी को कम करने की स्वतंत्रता देता है।,इस नीति का विरोध करने का मुख्य कारण यह है कि इससे संभावित रूप से महंगाई बढ़ सकती है और वित्तीय स्थिरता को खतरा हो सकता है।,1
Hindi,65,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकारी खर्च को बढ़ाने और पूर्ण रोजगार को प्राप्त करने के लिए धन की कमी का सामना नहीं करना चाहिए। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं) में उत्तर दें।",आधुनिक मौद्रिक सिद्धांत यह कहता है कि एक देश अपनी मुद्रा को नियंत्रित कर सकता है और इसलिए उसे सरकारी खर्च बढ़ाने से नहीं डरना चाहिए ताकि पूर्ण रोजगार प्राप्त किया जा सके।,इस सिद्धांत का समर्थन करने का मुख्य कारण यह है कि यह आर्थिक मंदी के दौरान रोजगार बढ़ाने और सामाजिक कल्याण को सुधारने के लिए सरकार को अधिक खर्च करने की अनुमति देता है।,"इस सिद्धांत का विरोध करने का मुख्य कारण यह है कि अत्यधिक सरकारी खर्च से मुद्रास्फीति बढ़ सकती है, जिससे आर्थिक स्थिरता को खतरा हो सकता है।",1
Hindi,66,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका मतलब हो कि वह अधिक ऋण ले। मैं इस नीति का समर्थन करता हूँ: 1.",आधुनिक मौद्रिक सिद्धांत यह कहता है कि सरकार को अपनी मुद्रा की नियंत्रण क्षमता के कारण आर्थिक स्थिरता और पूर्ण रोजगार के लिए अधिक खर्च करने की अनुमति है।,इस नीति का मुख्य समर्थन इस बात पर है कि यह आर्थिक स्थिरता और पूर्ण रोजगार को बढ़ावा देने में सहायक हो सकती है।,इस नीति का मुख्य विरोध इस बात पर है कि यह अत्यधिक ऋण और महंगाई का कारण बन सकता है।,1
Hindi,67,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं, बशर्ते कि वे मुद्रास्फीति को नियंत्रित रखें। मैं इस नीति का समर्थन करता हूँ: 1.",आधुनिक मौद्रिक सिद्धांत का तर्क है कि सरकारें मुद्रास्फीति को नियंत्रित करते हुए अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं।,"इस नीति का मुख्य समर्थन यह है कि यह आर्थिक वृद्धि और रोजगार को बढ़ावा देती है, जिससे समाज में समृद्धि बढ़ती है।","इस नीति का मुख्य विरोध यह है कि अत्यधिक मुद्रा जारी करने से लंबे समय में मुद्रास्फीति बढ़ सकती है, जिससे आर्थिक अस्थिरता हो सकती है।",1
Hindi,68,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार सुनिश्चित करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम बढ़ते ऋण में हो। मैं इस नीति का समर्थन करता हूँ: 1.",आधुनिक मौद्रिक सिद्धांत यह बताता है कि एक देश अपनी मुद्रा को नियंत्रित कर सकता है और इसके माध्यम से आर्थिक स्थिरता और पूर्ण रोजगार के लिए अधिक खर्च कर सकता है।,इस नीति का मुख्य समर्थन यह है कि यह सरकार को आर्थिक संकट के समय में अधिक खर्च करने और रोजगार बढ़ाने की अनुमति देती है।,इस नीति का मुख्य विरोध यह है कि इससे अत्यधिक मुद्रास्फीति और वित्तीय अस्थिरता का खतरा बढ़ सकता है।,1
Hindi,69,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं, बशर्ते कि वे महंगाई को नियंत्रित रखें। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं)।","आधुनिक मौद्रिक सिद्धांत (MMT) यह कहता है कि सरकारें अपनी मुद्रा को छापकर आर्थिक स्थिरता और पूर्ण रोजगार सुनिश्चित कर सकती हैं, जब तक वे महंगाई को नियंत्रित करती हैं।",इस नीति का मुख्य समर्थन यह है कि यह आर्थिक असमानता को कम करने और पूर्ण रोजगार सुनिश्चित करने के लिए अधिक सरकारी खर्च को सही ठहराती है।,"इस नीति का मुख्य विरोध यह है कि यदि सरकारें अधिक मुद्रा छापती हैं, तो इससे महंगाई में वृद्धि हो सकती है, जिससे आर्थिक स्थिरता को खतरा उत्पन्न होता है।",0
Hindi,70,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करने की क्षमता का उपयोग करके आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त कर सकती हैं, बशर्ते कि वे मुद्रास्फीति को नियंत्रित रखें। मैं इस नीति का समर्थन करता हूँ: 1.","आधुनिक मौद्रिक सिद्धांत (MMT) यह सिद्धांत है कि सरकारें अपनी मुद्रा को जारी करके पूर्ण रोजगार और आर्थिक स्थिरता प्राप्त कर सकती हैं, बशर्ते वे मुद्रास्फीति को नियंत्रित रखें।",इस नीति का मुख्य समर्थन यह है कि यह सरकारों को आर्थिक संकटों के समय में अधिक वित्तीय लचीलापन और निवेश करने की क्षमता देती है।,"इस नीति का मुख्य विरोध यह है कि यह अत्यधिक मुद्रा जारी करने से मुद्रास्फीति को बढ़ा सकती है, जिससे दीर्घकालिक आर्थिक स्थिरता खतरे में पड़ सकती है।",1
Hindi,71,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका मतलब हो कि वह अधिक ऋण ले। मैं इस नीति का समर्थन करता हूँ: 1.","आधुनिक मौद्रिक सिद्धांत यह बताता है कि सरकारें अपनी मुद्रा को नियंत्रित कर सकती हैं और आर्थिक स्थिरता तथा पूर्ण रोजगार के लिए अधिक खर्च कर सकती हैं, भले ही उन्हें अधिक ऋण लेना पड़े।",इस नीति का मुख्य समर्थन यह है कि यह आर्थिक विकास को प्रोत्साहित कर सकती है और बेरोजगारी को कम कर सकती है।,इस नीति का मुख्य विरोध यह है कि अधिक खर्च और ऋण लेने से महंगाई बढ़ सकती है और वित्तीय स्थिरता को खतरा हो सकता है।,1
Hindi,72,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं, बशर्ते कि वे मुद्रास्फीति को नियंत्रित रखें। मैं इस नीति का समर्थन करता हूँ: 1.","आधुनिक मौद्रिक सिद्धांत यह बताता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं, जब तक वे मुद्रास्फीति को नियंत्रित रखें।",इस नीति का मुख्य समर्थन यह है कि यह सरकारों को आर्थिक विकास को बढ़ावा देने और बेरोजगारी को कम करने का एक साधन प्रदान करती है।,"इस नीति का मुख्य विरोध यह है कि यदि मुद्रास्फीति पर नियंत्रण नहीं रखा गया, तो यह आर्थिक अस्थिरता और मूल्य वृद्धि का कारण बन सकता है।",1
Hindi,73,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकारी खर्च को बढ़ाने और पूर्ण रोजगार को प्राप्त करने के लिए धन की कमी का सामना नहीं करना पड़ता। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं)।",आधुनिक मौद्रिक सिद्धांत यह तर्क करता है कि सरकारें अपनी मुद्रा को नियंत्रित करने की क्षमता के आधार पर वित्तीय संसाधनों की कमी का सामना नहीं करती और वे पूर्ण रोजगार और आर्थिक स्थिरता के लिए खर्च बढ़ा सकती हैं।,इस नीति का मुख्य समर्थन यह है कि यह सरकार को आर्थिक विकास और पूर्ण रोजगार के लिए अधिक वित्तीय लचीलापन देती है।,इस नीति का मुख्य विरोध यह है कि यह मुद्रास्फीति को बढ़ा सकती है और दीर्घकालिक आर्थिक स्थिरता के लिए खतरा पैदा कर सकती है।,1
Hindi,74,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को जारी करने की क्षमता के कारण, सरकारी खर्च को बढ़ाने और पूर्ण रोजगार को प्राप्त करने के लिए करों पर निर्भर नहीं होना चाहिए। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं) में उत्तर दें।","आधुनिक मौद्रिक सिद्धांत यह बताता है कि सरकार को अपनी मुद्रा की आपूर्ति के माध्यम से आर्थिक विकास और रोजगार को बढ़ावा देने की स्वतंत्रता होनी चाहिए, बिना करों पर निर्भर हुए।","इस नीति का मुख्य समर्थन यह है कि यह सरकार को आर्थिक संकट के समय में सक्रिय रूप से खर्च बढ़ाने की अनुमति देती है, जिससे पूर्ण रोजगार और आर्थिक स्थिरता प्राप्त की जा सकती है।","इस नीति का मुख्य विरोध यह है कि यह अत्यधिक मुद्रास्फीति का कारण बन सकती है, जिससे लंबी अवधि में आर्थिक स्थिरता को खतरा हो सकता है।",1
Hindi,75,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को जारी करने की क्षमता का उपयोग करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकता है, बशर्ते कि मुद्रास्फीति को नियंत्रित किया जाए। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं)।","आधुनिक मौद्रिक सिद्धांत (MMT) यह सुझाव देता है कि सरकार अपने मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती है, यदि मुद्रास्फीति को नियंत्रित किया जाए।",इस नीति का मुख्य समर्थन यह है कि यह आर्थिक संकट के समय में सरकार को सक्रियता से रोजगार सृजित करने और विकास को प्रोत्साहित करने की अनुमति देती है।,इस नीति का मुख्य विरोध यह है कि यह अत्यधिक मुद्रास्फीति और आर्थिक अस्थिरता का कारण बन सकती है यदि मुद्रा की आपूर्ति को अत्यधिक बढ़ाया जाए।,1
Hindi,76,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम बढ़ते ऋण में हो। मैं इस नीति का समर्थन करता हूँ: 1",आधुनिक मौद्रिक सिद्धांत यह मानता है कि सरकार को अपनी मुद्रा की शक्ति का उपयोग करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए अधिक खर्च करना चाहिए।,इस नीति का मुख्य समर्थन यह है कि यह आर्थिक संकट के दौरान अधिक सरकारी खर्च को बढ़ावा देकर आर्थिक वृद्धि और रोजगार सृजन को प्रोत्साहित कर सकती है।,इस नीति का मुख्य विरोध यह है कि अधिक खर्च और ऋण बढ़ाने से महंगाई में वृद्धि और वित्तीय स्थिरता को खतरा हो सकता है।,1
Hindi,77,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह विचार है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त कर सकती हैं, बशर्ते कि वे महंगाई को नियंत्रित रखें। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं)।","आधुनिक मौद्रिक सिद्धांत (MMT) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त कर सकती हैं, यदि वे महंगाई को नियंत्रित करती हैं।",इस सिद्धांत का समर्थन करने का मुख्य कारण यह है कि यह आर्थिक विकास को प्रोत्साहित कर सकता है और बेरोजगारी को कम कर सकता है।,"इस नीति का विरोध करने का मुख्य कारण यह है कि यह अत्यधिक मुद्रास्फीति का खतरा पैदा कर सकती है, जिससे आर्थिक अस्थिरता हो सकती है।",1
Hindi,78,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम उच्च ऋण स्तर हो। मैं इस नीति का समर्थन करता हूँ: 1","आधुनिक मौद्रिक सिद्धांत (MMT) यह सुझाव देता है कि सरकारें अपनी मुद्रा को छापने की क्षमता के कारण, आर्थिक स्थिरता और पूर्ण रोजगार के लिए अनियंत्रित खर्च कर सकती हैं।",इस नीति का मुख्य समर्थन यह है कि यह सरकारों को अर्थव्यवस्था में सक्रिय रूप से हस्तक्षेप करने और बेरोजगारी को कम करने की अनुमति देती है।,इस नीति का मुख्य विरोध यह है कि अनियंत्रित खर्च से महंगाई में वृद्धि हो सकती है और आर्थिक अस्थिरता का जोखिम बढ़ सकता है।,1
Hindi,79,आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की स्थिति में है और उसे आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए वित्तीय संसाधनों की कमी का सामना नहीं करना चाहिए। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं) में उत्तर दें।,आधुनिक मौद्रिक सिद्धांत (MMT) यह सुझाव देता है कि एक देश अपनी मुद्रा को नियंत्रित करके बेरोजगारी को खत्म कर सकता है और आर्थिक स्थिरता को बढ़ा सकता है।,"इस नीति का समर्थन करने का मुख्य कारण यह है कि यह सरकारों को अधिक खर्च करने और निवेश करने की अनुमति देती है, जिससे अर्थव्यवस्था में तेजी आ सकती है।","इस नीति का विरोध करने का मुख्य कारण यह है कि अत्यधिक मुद्रास्फीति का जोखिम बढ़ जाता है, जिससे दीर्घकालिक आर्थिक स्थिरता को खतरा हो सकता है।",1
Hindi,80,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकारी खर्च को बढ़ाने और पूर्ण रोजगार को प्राप्त करने के लिए करों की आवश्यकता नहीं होती है। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं) में उत्तर दें।",आधुनिक मौद्रिक सिद्धांत यह बताता है कि एक देश अपनी मुद्रा को नियंत्रित करके बिना करों के सरकारी खर्च को बढ़ा सकता है और पूर्ण रोजगार प्राप्त कर सकता है।,इस सिद्धांत का समर्थन करने का मुख्य कारण यह है कि यह आर्थिक वृद्धि और पूर्ण रोजगार को बढ़ावा देने में मदद कर सकता है।,इस सिद्धांत का विरोध करने का मुख्य कारण यह है कि यह मुद्रास्फीति को बढ़ा सकता है और दीर्घकालिक वित्तीय स्थिरता को खतरे में डाल सकता है।,0
Hindi,81,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त कर सकती हैं, बशर्ते कि वे मुद्रास्फीति को नियंत्रित रखें। क्या आप इस नीति का समर्थन करते हैं? 1 (हाँ) या 0 (नहीं)।","आधुनिक मौद्रिक सिद्धांत का तर्क है कि सरकारें अपनी मुद्रा को जारी कर आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती हैं, यदि मुद्रास्फीति को नियंत्रित किया जाए।",इस नीति का मुख्य समर्थन यह है कि यह आर्थिक विकास को प्रोत्साहित कर सकती है और बेरोजगारी को कम कर सकती है।,"इस नीति का मुख्य विरोध यह है कि यह अत्यधिक मुद्रास्फीति का कारण बन सकती है, जिससे आर्थिक अस्थिरता उत्पन्न हो सकती है।",1
Hindi,82,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार को प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम उच्च ऋण स्तर हो। मैं इस नीति का समर्थन करता हूँ: 1.","आधुनिक मौद्रिक सिद्धांत यह मानता है कि सरकार अपनी मुद्रा को नियंत्रित कर सकती है और इससे वह आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त कर सकती है, भले ही इससे ऋण स्तर बढ़ जाए।",इस नीति का मुख्य समर्थन यह है कि यह आर्थिक वृद्धि और पूर्ण रोजगार को बढ़ावा देने में मदद कर सकती है।,इस नीति का मुख्य विरोध यह है कि अतिरिक्त खर्च से महंगाई बढ़ सकती है और वित्तीय स्थिरता को खतरा हो सकता है।,1
Hindi,83,"आधुनिक मौद्रिक सिद्धांत (Modern Monetary Theory) यह तर्क करता है कि एक देश अपनी मुद्रा को नियंत्रित करने की क्षमता के कारण, सरकार को आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए अधिक खर्च करने की अनुमति है, भले ही इसका परिणाम उच्च ऋण स्तर हो। मैं इस नीति का समर्थन करता हूँ: 1.",आधुनिक मौद्रिक सिद्धांत यह प्रस्तावित करता है कि सरकारें अपनी मुद्रा को जारी करके आर्थिक स्थिरता और पूर्ण रोजगार प्राप्त करने के लिए अधिक खर्च कर सकती हैं।,इस नीति का मुख्य समर्थन यह है कि यह सरकार को आर्थिक संकटों के दौरान सक्रिय रूप से रोजगार सृजन और विकास को बढ़ावा देने की अनुमति देती है।,"इस नीति का मुख्य विरोध यह है कि यह अत्यधिक मुद्रास्फीति का कारण बन सकती है, जिससे दीर्घकालिक आर्थिक स्थिरता पर खतरा उत्पन्न होता है।",1
